,LiquidityData_1,LiquidityData_2,LiquidityData_3,LiquidityData_4,LiquidityData_5,LiquidityData_6,LiquidityData_7,LiquidityData_8,LiquidityData_9,LiquidityData_10,LiquidityData_11,LiquidityData_12,LiquidityData_13,LiquidityData_14,LiquidityData_15,LiquidityData_16,LiquidityData_17,LiquidityData_18,LiquidityData_19,LiquidityData_20,LiquidityData_21,LiquidityData_22,LiquidityData_23,LiquidityData_24,LiquidityData_25,id,Color
0,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b7608d2284830de077ece50,orange
1,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b81c6b37592aade1e90e6e8,purple
2,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b81c6b37592aade1e90e6ea,orange
3,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b81c79e7592aade1e90e6f5,purple
4,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b81c79e7592aade1e90e6f7,orange
5,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b81c7bf7592aade1e90e702,purple
6,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b81c7bf7592aade1e90e704,orange
7,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b81ca427592aade1e90e734,purple
8,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b81cc3472f94dd8348e6584,orange
9,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b918a0f0a2d0f1518ce222d,orange
10,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b918a270a2d0f1518ce222f,orange
11,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b918c640a2d0f1518ce2232,orange
12,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b91a0de0a2d0f1518ce224a,orange
13,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b92c3420a2d0f1518ce2275,orange
14,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b92c49a2b265154279531df,orange
15,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b930e86d12495b72cdf77c1,orange
16,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b946e37d12495b72cdf77f9,orange
17,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b947067d12495b72cdf7825,orange
18,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b95cd79d12495b72cdf7850,purple
19,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b95d3883248a1ee4e8b42a5,purple
20,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5b95d8d2facb55ad4f587f9a,purple
21,0.2152288899969348,0.21852574680374146,0.21615560944873394,0.21348801871036294,0.21748842312358488,0.2183801288107857,0.2143074062482532,0.20892379451767426,0.20734457556485555,0.20986458492160165,0.21028507732822665,0.21079195883629048,0.2159147671053285,0.21297459257340215,0.2141807676790984,0.21585651990814625,0.22061871912496572,0.2209158452768844,0.21827148797109736,0.22109124133132094,0.22494144651135933,0.2217519216184616,0.22069103727427636,0.22179184385473266,0.22480466376741445,5b99d20efacb55ad4f587ffc,orange
