2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
-30.4788,59.5301,48.8913,128.4367,74.1375,60.4749,-12.2494,-11.9752,33.3131,32.2154,26.0295,11.9618,-33.8864,-32.9071,-28.7226,-6.0337,1.2176,6.6293,-69.8348,-106.3618,-2.0825,-12.7226,63.2424,47.3145,-0.2999,706869.6808,35.3342,85.8429,13.3905,-706867.029
0,108.8192,55.4072,60.9746,0,-3.4161,2.3345,36.2685,0.756,3.5685,-2.2929,20.503,22.4417,30.7311,30.2373,4.1799,-1.8839,-16.3742,-24.3057,-40.4087,-61.8645,-45.0694,-2.0874,14.84,42.7639,32.6471,-2.3826,-14.2082,-10.4651,-2.087
4.4357,5.8977,3.0427,0.854,0.0238,-1.9678,-0.8823,-0.5886,-0.5289,-0.4674,-1.1667,-0.7108,-0.4093,-0.7581,-0.1166,0.0309,-0.7267,-0.6111,-0.3648,-0.1829,-9.7269,-8.6186,-10.7022,-10.3058,1.6373,-5.9585,-8.2734,-12.9987,-22.6028,14.5113
0.2738,0.0552,0.114,0.0637,0.2853,7.3503,4.7068,3.1846,-0.1042,-7.368,-4.6234,-3.145,0.7638,0.4692,0.1685,0.0076,-1.0768,-0.7234,-0.4621,-0.4525,-0.0123,-0.0281,-0.0137,0.0831,0.0618,0.0208,0.0245,0.1168,0.0478,-1.0379
-48.402,-24.154,-2.6092,58.0333,-14.3262,2.9549,23.627,6.4327,85.9277,62.5527,34.0078,19.322,23.3086,30.1253,15.6364,13.0039,-8.8964,-6.7384,8.1355,-1.5301,-1.3371,-16.8793,-18.1939,-12.4717,-13.7213,-11.5859,-15.8697,-10.9559,-3.2805,-4.7966
24.5585,32.3305,4.0638,34.2368,19.5538,62.7895,42.1559,33.7068,69.7295,-7.8106,-9.7741,-9.0467,4.0684,-4.8016,0.5747,-4.3974,-5.3768,-9.6167,-8.7947,-3.7165,-1.3994,-0.6858,0.2572,1.312,-7.8754,-9.3321,-7.6364,-6.8009,-2.1727,-9.077
-32.0979,-20.737,-12.3418,-8.1744,4.0893,5.6298,1.6316,3.4905,-6.5351,-6.7138,-5.705,7.9045,17.4088,1.8166,13.3048,-11.1787,-19.0727,2.8644,-1.6396,18.8165,7000.3995,66.0581,-27.5768,-10.6914,-7016.2075,-72.3116,22.7813,-5.8982,357.4121,395.8007
0.5254,0.3457,0.4865,0.2935,5.6412,3.4002,2.1826,1.6355,-4.1609,-2.1069,-1.5221,-1.7915,-0.0695,-0.6172,-0.3607,-0.2571,-0.6146,-0.2169,-0.8388,-0.3119,-1.0573,-0.7989,-0.8076,-1.0685,-0.2464,0.625,0.5492,0.3187,0.3792,-4.5025
1.4147,1.6993,0.4552,0.3759,-0.8131,-0.0557,0.2324,-0.536,3.6661,2.61,1.7657,0.5836,-2.8549,-1.6491,-1.3533,-0.051,2.1908,1.1432,1.7465,1.8801,1.1285,1.1259,0.8232,0.7002,0.1014,0.1577,0.5202,0.2005,-0.8112,-0.4474
0.5738,0.3779,0.6012,0.9358,0.365,0.6169,0.7472,2.6107,0.2662,0.4565,0.4846,-1.7746,-0.3813,-0.0897,-0.3984,-0.6069,-0.2744,-0.7946,-0.9754,-0.198,0.3583,0.7847,0.6452,-0.5497,0.4024,0.4258,0.2157,0.4248,-0.2918,-4.4131
6.3716,4.9808,-2.0007,-4.252,7.3252,5.4902,-1.8696,-9.6539,-7.8696,-6.1416,1.7797,13.9181,-7.9033,-13.0062,-12.4134,-31.4156,48.3929,37.0523,28.826,30.6967,-58.2603,-19.9316,-11.0164,0.4111,22.9473,1.8862,2.0023,1.418,6.5672,5.2578
-11.4268,-5.0264,-5.8674,-2.3231,3.8838,5.5328,2.8584,4.0325,10.4966,0.1588,4.0523,-0.1509,2.2482,-0.7972,-0.7889,-0.4373,1.4712,4.2159,2.2418,4.8664,1.3838,-5.2571,-2.113,-1.6443,-1.3279,1.6682,-0.335,-1.6132,-1.5956,-1.4853
9.473,6.2423,4.0323,3.7857,-7.9098,-2.2835,-0.3252,-1.7708,0.7566,-0.3972,-1.2259,0.5004,-1.5278,-4.4313,-5.039,-6.5884,-4.0309,-3.4556,-2.3276,-0.6052,-0.8962,-0.2755,-0.0446,-0.1383,-0.2262,-0.9863,-0.579,-9.5683,1.6806,0.5636
7.4381,7.1327,6.8754,4.5354,11.8312,10.5992,9.3166,7.4302,8.564,5.5575,6.7897,2.93,-7.0942,-9.7689,-9.6519,-4.1052,5.1187,4.5515,4.8558,3.8607,-8.2707,-5.5391,-5.4618,-4.1763,0.0284,0.7671,0.9193,-0.6867,-0.8283,-31.1645
11.2698,10.2847,1.3838,3.3024,1.0786,1.0063,0.8062,-1.3274,-1.2042,-2.5701,-3.2935,-2.5734,-2.2319,-2.3816,-1.9958,-1.9394,-0.8323,-0.5046,-0.9205,-3.9884,-15.2949,-6.2368,-5.2902,-2.1223,9.3958,1.8871,1.6983,1.6586,3.0518,-1.6157
3.9217,-71.697,-67.1803,-37.0068,1.0728,3.2882,1.3823,61.5693,7.2834,26.827,34.6033,-36.6847,0.3729,-7.5603,-6.5797,-5.9246,46.0162,17.9873,9.7926,7.6447,-46.5648,-23.9881,-15.8325,-16.6823,-8.6351,5.7719,16.0017,13.299,33.3211,-9.8158
-12.0063,-1.3659,0.2163,-1.609,-1.2849,-7.2201,-4.6669,-1.9165,0.6477,0.2982,1.4189,-1.453,-0.7578,0.7105,1.781,-0.8258,-12.6828,-12.1452,-9.1272,-12.5881,-12.4715,9.9299,0.138,3.4078,-16.3954,-31.594,-27.8852,-40.6867,-4.3583,26.734
4.8585,-0.4402,-3.4938,3.5151,-30.216,-23.0091,-16.0568,-22.9696,-3.1471,3.0272,0.3702,-2.5714,-18.1345,-23.321,-21.1811,-10.6585,23.8855,19.3073,21.6174,17.1256,-2.3137,7.4335,7.5983,10.241,8.9432,8.4055,5.318,6.5954,7.2932,-45.3052
102.4215,48.6602,27.9604,71.8958,-119.4633,13.4504,3.7307,-3.5355,154.2728,2.3708,-0.3709,-1.2358,-9.1238,-8.4684,-4.9885,-4.3667,5.6952,6.3623,5.7563,1.9292,9.609,8.4264,7.3267,4.5366,9.4608,-5.4491,-4.6883,-6.7352,13.0125,-14.5148
6.544,5.7249,2.6466,1.1577,-0.7405,-2.9417,-2.7909,-4.2492,-6.5514,-5.3165,-4.538,-3.081,1.8706,2.8486,3.1029,3.1497,0.476,-0.5962,-1.0956,-1.0128,0.0669,0.1034,1.2733,2.4581,6.0391,6.1205,5.7543,3.9984,3.257,-8.7311
12668.2114,1255.2043,9188.9023,-1418.431,0,0,0,0,0,0,0,3.5429,3.3089,4.7314,4.929,0.1126,-0.7815,-1.1611,-1.696,0.9027,1.7602,1.4638,1.8605,0.5329,-4.6172,1.7051,0.8174,0.1983,2.4311,-6.7392
-0.0927,-0.4851,-0.2276,-0.415,0.2858,0.2055,0.2732,-0.0889,-0.2187,-0.2441,-0.2991,-0.0041,-0.0894,-0.1608,-0.0604,0.1058,0.1779,0.2768,0.303,0.1374,0.7198,0.5403,0.3838,0.8329,0.1581,1.1372,1.3382,1.0442,0.5929,-6.0001
-96.3027,-112.1239,-72.097,-76.3927,-339.0475,64.209,69.9007,74.7124,405.3145,-2.9873,-47.123,-39.9473,-51.44,-21.2263,81.0603,61.7125,113.5364,58.9449,-57.9257,-21.491,-101.7625,-53.0325,-38.858,-128.6123,-372.563,-243.861,-180.8316,136.5379,-30.2459,285.164
1.6358,1.957,-0.5377,3.1628,1.0953,30.2515,0.0771,6.1991,1.7677,-26.6311,0.0288,-0.0621,-2.2145,-2.2505,-2.1101,-5.6208,-1.0084,1.995,-0.4226,3.9238,-50.9318,-68.6917,-88.2661,-4.9376,-8.2984,-10.0355,17.4748,1.0671,-60.8842,71.4537
1.8057,11.7953,16.084,79.9034,0.8515,2.232,-0.8249,-37.619,4.9448,2.5543,-2.7088,-162.9741,-223.0635,-131.6849,-85.0716,247.5299,93.0083,32.3285,-5.0064,-195.2876,-255.7292,-23.1579,-5.0274,-16.4309,51.8338,-113.1938,-17.7182,203.9679,132.6117,237.887
58.7339,-163.2546,-86.7121,-23.111,4.7394,-20.3937,-26.1984,-26.3842,-47.2942,-24.4803,-34.4533,-41.1259,0.2621,-27.1224,-12.8378,66.0831,-7.4636,-2.8356,-6.2481,-79.5068,136.7349,77.8798,50.8714,28.0615,-138.3112,-48.0293,-23.368,55.5934,57.2875,34.3343
-2.8358,0.4181,10.4577,0.0673,1.9898,-11.1685,-13.3076,-6.8636,-6.3834,-4.9151,-5.8838,12.0003,0.151,22.4393,10.8766,-9.4648,-102.5823,-120.9537,-96.1497,-97.7398,66.1119,84.5543,59.4764,78.834,29.376,5.7017,13.4924,0.7987,-85.8763,-1.747
34.9088,80.5162,60.4298,32.5366,23.1784,50.157,12.0887,8.3261,2.382,-40.4301,-26.937,-41.6881,15.3686,-68.0091,-36.5585,-16.1506,-12.4435,-5.8843,-3.0199,-6.2658,1.1791,9.167,5.4884,3.191,12.1446,3.3795,2.9492,2.6925,-3.1337,-8.733
-6.1322,-5.9524,-0.9181,9.3343,-9.749,-21.2147,-20.5775,-34.6376,30.6304,36.6153,25.3804,2.1022,-12.0657,-25.5745,-17.5329,36.4163,12.1777,-11.2384,23.4439,-30.0886,-37.2336,3.3657,-31.2443,35.4789,-11.048,-28.2947,-23.345,-106.1186,40.4202,57.6435
13.6142,7.8263,4.7868,2.7496,-4.3061,-2.6536,-2.5447,-7.5554,-9.7363,-7.2093,-4.5909,4.6778,-2.233,-0.9158,-2.8092,-9.7304,7.9705,3.4944,2.9164,2.4044,-8.753,-3.7039,-2.0995,7.5305,15.8293,10.1705,9.0858,3.1373,5.7388,-0.8434
1.0954,-6.454,-4.2199,-10.9103,1.3942,-1.9848,-5.1265,-11.6808,-4.2208,1.3539,-0.6448,16.5877,0.7105,-5.6985,-1.1372,-6.3966,-4.7923,-1.118,-4.6185,-23.9524,-3.2888,-0.0318,-0.3415,12.7329,1.9262,-24.5848,-16.0805,-29.84,-25.8285,22.6542
-2.1938,-2.2897,-2.23,-3.1982,-2.8975,-3.4343,-4.3432,-4.3339,-4.0836,-2.9659,-0.7625,-0.2101,0.4378,-0.6173,-0.2192,-0.7058,-1.9605,-0.6347,-1.3691,-1.3594,0.9403,0.1196,0.1237,-0.0231,1.1302,-0.661,0.3222,0.8837,-0.1471,-11.2958
-4.0622,-11.7457,-12.8499,-12.9054,-17.8218,-0.145,0.8072,3.983,6.9203,-2.3217,-10.0343,-20.0783,9.0695,4.0331,1.533,5.0289,-7.5603,-15.1391,-3.7088,-4.3545,-36.5015,-34.7369,-12.8761,-14.25,13.0464,23.1252,5.1614,20.0491,21.6321,13.9948
-0.3873,4.0783,2.9459,2.5999,1.7298,-2.0625,-1.8153,-2.2632,0.3388,-0.5475,-0.6899,-0.509,-0.8937,-0.2956,-0.0641,0.1502,1.7697,2.1888,2.9588,5.6114,2.5849,0.6645,-0.8808,-2.8408,-3.8039,-1.0775,0.7369,-1.0577,1.0554,-6.6514
10.1013,-16.329,-14.7138,-21.0278,9.7173,-0.2545,12.8219,5.1446,2.4276,-0.3332,-12.7395,-4.2357,-15.1055,-8.4639,-8.3299,-10.8677,-2.2454,0.5276,-0.8194,-0.8299,-3.3922,-0.6943,-1.5319,0.2459,-0.3817,-4.4395,-3.8079,-0.5628,10.9087,-3.2279
-5.1864,5.4485,3.308,-7.5647,0.1053,1.4949,4.1208,-3.4578,-2.4317,-0.0903,-3.0693,4.5128,-11.4362,-9.5379,-7.151,-53.1659,23.7839,19.7884,15.4649,43.8408,5.1126,-14.0524,-21.8972,-43.6615,-26.2378,-6.0647,11.7465,49.1831,16.8969,3.9984
4.7221,-1.4267,-1.6021,2.242,-3.0426,-2.1813,-2.4541,-6.5048,-4.8303,3.118,3.2212,4.3984,-1.9736,-6.15,15.8089,17.0878,23.6849,24.0941,1.168,1.2339,-3.1616,-1.5581,-0.3944,-3.3973,-11.2895,-13.7995,-13.5731,-12.4567,-5.9835,-4.2301
-2.0519,10.2543,12.7912,24.1797,-19.1694,-23.8657,-20.2131,-35.0046,-21.3685,-16.6283,-16.1657,-55.4323,8.2376,-4.4271,-9.4307,-251.8819,46.6539,86.8173,622.2047,783.7071,-4.654,-13.7744,-554.8742,-425.9271,0.691,-32.6534,-19.2332,-14.6237,0.6299,5.1227
4.9961,3.6376,-0.1254,-0.7938,-3.9197,-2.5688,-2.7076,-2.9796,-0.2159,-0.1171,0.2415,0.7429,-0.1266,0.1162,0.3571,0.8884,0.55,0.3225,0.3806,-0.0154,-0.0749,-0.063,-0.6907,-2.4011,-0.083,-0.8738,-0.2466,1.5539,-0.1,-0.4492
-0.0441,0.1172,-0.015,0.1688,-0.2941,-0.4971,0.0462,-0.2213,-0.1605,-0.0519,-0.4411,-0.2651,-0.0831,-0.0481,0.0457,0.175,0.0024,-0.075,-0.0397,-0.0637,-0.2252,-0.2316,-0.1366,-0.347,0.132,-0.0651,-0.2353,0.004,0.0462,-0.2638
19.1972,18.8504,19.9366,26.3232,7.3279,5.2569,4.6834,4.0671,4.4299,3.979,3.8318,2.8248,0.3156,0.5833,0.5936,1.4494,-4.4266,-1.4062,-0.0364,1.1804,3.3653,6.0851,2.2576,0.7785,-0.3609,-0.6759,0.1132,-2.717,-7.0271,-15.4554
1.2817,-1.4273,-1.3872,-0.3276,0.0004,0.1108,0.4756,1.5196,4.324,4.0569,4.3152,2.8905,0.0134,0.4755,0.8244,0.9744,3.9445,3.732,2.614,0.8176,-2.9668,-3.3806,-2.8253,-3.0516,-2.4412,-2.7295,-3.9368,0.6903,9.7994,-2.6186
24.7421,22.3857,-37.01,9.5817,32.3137,105.0929,152.6016,33.8865,-14.4372,-33.4145,-60.9501,-43.9318,113.8668,-3.6098,-32.1818,-71.0642,-85.2515,-14.7367,29.4926,76.2089,84.7611,39.7407,9.2781,-64.5429,-36.6656,-22.9076,-19.7657,46.0438,10.676,5.33
4.3956,3.8419,2.9628,1.5608,-0.9561,-1.1864,-2.1668,-2.6624,-6.0265,-5.8876,-5.2678,-5.2094,-1.3223,-0.2554,-0.2758,0.4289,1.3074,-1.1308,-0.8021,-0.76,-0.352,-0.4637,-1.8087,-1.5645,-3.2091,-1.9192,-0.333,0.367,3.737,-0.4278
-3.3075,-0.6645,-0.1622,-0.5261,1.0686,0.2665,-0.2704,0.1721,0.7868,-0.0802,-0.5136,-1.1194,-0.6044,-0.6856,-0.2658,0.4161,-0.938,-0.5142,-0.1558,3.8322,0.2376,-0.2191,-0.0542,-4.3207,-0.0283,0.4339,0.9683,1.3445,0.2643,-4.4844
-2.3981,-0.4133,0.0278,1.0379,-0.4203,-0.2217,-1.8714,-2.3119,0.46,-2.6092,-0.6451,3.2656,0.9191,0.3836,0.3135,2.0694,0.273,0.4771,-0.072,-2.3186,-0.1602,0.1419,-0.0501,0.1302,0.5436,-0.3797,2.3645,2.0611,0.7262,-8.7083
-2.5151,-4.8277,-6.1433,-6.6558,-4.1144,-6.3412,-6.7082,-5.8391,3.8309,5.09,5.2332,6.2095,1.378,1.6798,2.9919,1.9905,3.8845,5.8666,6.0258,6.6845,7.6387,9.2409,4.7594,3.9814,2.4732,-3.5467,1.4299,0.2599,-11.3855,-22.8014
-91.6381,-71.9533,-34.496,-12.6543,4.743,5.1668,-1.7751,8.1777,11.4066,11.1759,4.6527,11.327,1.7171,20.9436,16.3566,4.2095,-4.417,-14.4617,-16.0546,-7.5736,22.6815,13.1717,11.392,-1.0003,-18.2252,-12.0373,-11.2626,-8.1696,-8.0483,-24.0176
26.5194,13.6834,5.4501,-1.9608,-26.9437,-9.6409,-4.8552,-1.5822,2.1047,-2.6712,-1.6326,0.3509,-1.3586,1.2445,1.2633,4.1104,1.7389,-1.1364,-0.5156,-3.8307,2.3717,1.6529,1.7551,0.0518,-1.8079,-2.4911,-4.191,1.872,-1.7211,-3.2749
60.8161,7.5751,-6.5478,3.8397,70.0612,-22.3371,-16.0651,-5.1517,49.2451,31.524,32.3696,13.2999,-2.4989,-4.7466,-6.1227,-7.1555,11.8068,9.4996,2.5569,-5.6601,-14.8747,-5.073,-2.1568,-0.1531,-140.3853,319.7658,194.1885,29.0574,-1355.4135,-333.054
11.6538,15.5043,15.3137,4.8511,-11.3634,-2.8099,1.2834,5.6662,21.0075,14.1463,6.9872,-1.2846,-13.7165,-8.0045,-12.4515,-10.3283,-9.3705,-12.2628,-5.0963,-4.1831,-4.0189,-4.0538,-3.5107,-1.638,1.7858,17.3894,10.1948,4.8907,-0.3498,-16.8321
1229.5802,43.957,2.3051,-1.4662,13.7167,21.2783,19.921,17.4533,-5.1901,-5.4344,-4.9173,-4.26,-11.5838,-0.0469,14.4134,12.7766,13.2928,16.1774,-2.865,-3.4404,-1.4045,-21.888,-18.0331,-16.8338,-5.8026,-3.4871,0.2455,-3.1681,-94.0089,-16.3804
0.4789,2.0532,2.0425,0.6998,1.2328,1.5375,1.2715,1.5102,1.1939,0.8081,0.6738,0.858,0.8319,0.8838,3.917,3.1167,0.9357,0.2904,-1.1306,-1.4055,-0.2039,0.0193,-0.0231,0.014,0.0726,0.1332,-0.0627,-0.2094,0.1453,-13.2524
8.5857,-0.6807,-3.9849,-4.9108,-11.2607,-2.7412,-4.4145,-4.4639,2.3683,-0.6937,3.4651,7.3619,8.0478,8.9131,8.8446,4.9532,2.7042,2.2938,0.7173,0.8154,4.9379,3.0581,2.6966,3.0966,-12.1865,-8.3224,-6.5289,-12.3292,-7.2572,-10.2512
2.6236,2.1682,-15.3748,-11.042,-4.7802,6.3743,0.1102,-1.1161,3.8514,-2.9049,1.7674,-3.5714,1.3917,-4.526,-4.7565,1.945,-9.0973,0.0855,2.1921,-0.2113,5.8178,-0.7948,1.5464,2.9251,0.165,-1.6727,-2.7566,-1.8183,-2.5237,-16.0606
-4.9993,-0.983,1.266,0.6081,6.0862,1.2922,0.4738,-0.711,-2.0233,1.4079,0.6862,5.0282,1.0674,0.095,-0.927,-8.1917,-2.3364,-0.5279,-0.0439,-1.2948,2.6751,-5.8021,-9.7082,-7.38,-0.8914,5.4368,7.8735,30.5709,-0.7388,-11.7683
0.1393,0.8092,-1.7574,1.1397,-6.0214,-8.2431,-5.5888,-6.255,4.7529,4.1778,6.6703,6.6847,9.4565,9.6869,9.9027,10.1777,-1.436,-1.0727,-2.9863,-2.412,7.5666,8.5899,5.8559,4.8474,3.5804,-3.5427,-3.6469,-6.0775,-26.1344,-17.2275
-4.9181,-0.9536,3.8403,2.7436,1.0372,-1.7025,-3.8186,-2.2322,-3.2986,17.7151,8.0898,3.3108,-3.2166,-23.2889,-14.2712,-11.8796,0.3701,-0.6698,-2.8035,-0.4625,-0.8426,-12.2043,8.0477,8.2172,-6.1625,26.4154,15.0446,11.8813,22.6966,-28.7326
-1.2682,32.5129,40.8192,-33.9724,-1.6323,-37.3917,-9.5533,44.7366,11.8635,52.6787,16.7616,9.0805,-0.1776,-1.1735,6.0554,8.0614,1.7987,-3.601,-4.3401,-5.5982,1.0005,10.6858,11.0119,12.8061,3.6791,-6.2482,-9.0098,-6.9314,2.0951,-9.9915
-8.0232,-28.7904,-11.8416,-3.6236,24.9801,12.0761,13.1933,10.3569,-4.4168,5.4734,4.9442,-8.0967,-84.5669,-32.9483,17.4402,18.6519,37.9955,6.5176,-26.3374,-5.3682,-6.3787,16.3869,13.8371,-2.2758,20.0592,8.2802,0.5485,-0.4132,-10.3982,-10.3536
-1.6229,-0.8024,-0.2671,-12.5186,1.8645,10.9994,18.7394,21.263,90.6773,38.5926,13.5005,1.8108,-32.9226,-2.9182,-3.6658,-5.4221,-15.0579,-28.6457,-17.0689,-2.4258,-1.3469,22.8662,1.2767,-7.5235,-37.9314,-36.9267,-10.009,-5.5633,-0.5287,-16.131
-8.2779,-25.645,-12.9878,-22.4688,-0.8396,-16.2319,-13.6714,-4.5984,-7.7587,-2.7853,-2.9218,-7.5122,-5.0982,-14.8383,-10.3089,-8.6371,-1.3178,1.0465,3.4859,0.5651,-14.7863,-13.8934,-15.7976,-5.3516,0.4041,48.2121,36.9393,19.5687,3.9795,-33.082
5.2268,4.22,2.099,0.7266,-2.0788,-1.8195,-1.3228,-0.191,-1.2586,-2.1323,-1.9569,-2.0769,-0.0702,0.0611,-0.7533,-0.59,-0.9225,-0.4076,-0.18,0.0323,-0.6305,-0.465,0.6191,0.8053,-1.2973,-2.504,-2.7322,-4.1107,-4.9394,-6.5168
0.7441,-0.3353,-2.5786,-2.0482,0.8993,0.3834,0.3599,-1.6441,-0.9799,-2.087,-1.9573,-1.4561,1.0743,1.3428,1.2226,2.2162,-0.1469,0.3888,0.1627,-0.7113,-0.7218,-0.7899,-0.3338,-0.5652,0.3644,2.3072,2.1442,1.8056,0.7561,-6.0114
-0.7731,-2.1261,-2.2606,-2.6993,0.1413,-0.1278,-0.4563,-0.4097,-2.0085,-1.0024,2.2163,4.1521,3.45,2.3708,3.2016,0.4736,1.2709,-0.1604,-2.9461,-1.4538,-0.9334,-0.8104,-1.5608,-3.2418,-6.2914,-5.4559,-3.5035,0.663,4.7046,-5.3396
-4.3591,-3.0914,-2.0608,0.3383,0.0568,0.4986,1.1946,1.3292,1.0215,0.1937,0.3128,1.6226,3.1235,6.1449,5.6545,5.9412,10.4477,8.6153,8.2242,5.2959,-2.5706,-7.4271,-8.485,-9.1481,-12.2023,-7.8527,-6.782,-10.5581,7.2759,-1.6712
2.7666,-0.1099,-0.2774,-0.0572,0.0406,0.0478,0.0317,0.0073,0.1302,0.1574,0.3583,0.3796,-0.1315,-0.2253,-0.279,-0.2893,-0.1915,-0.1343,-0.0271,-0.1641,-0.065,0.0446,-0.0861,-0.0346,-0.1058,-0.139,-0.1176,0.0386,-0.0005,-0.1039
-724.4077,77.2462,120.2228,166.2894,729.2301,17.9484,14.408,-3.6666,-5.7122,-5.4358,-17.1755,-18.7577,-38.987,-38.684,-50.5984,21.2798,57.9341,56.4172,69.9697,1.2363,-0.4309,-0.1635,1.2597,1.1638,-0.3986,-1.0468,-1.5682,-2.358,-0.2863,-2.2758
-22144.998,-5836.4286,-5675.8793,-4495.3594,0,0,0,0,0,0,185953.5659,9706.1292,7.0443,-39.1198,-185948.6855,-9673.0897,56.8979,120.697,89.3049,-20.416,-57.098,-80.3765,-92.5009,-106.2018,-39.091,-41.4632,-25.8589,95.3625,40.7284,40.2625
17.6618,-4.844,-5.8949,-3.507,-6.2508,2.5796,0.9472,-3.8593,1.8859,-2.1774,-1.8715,-0.985,-1.196,-2.9754,-2.1578,-1.3374,-24.4658,1.6995,2.656,0.5284,24.8252,-5.088,-6.17,-17.3595,1.5686,4.5666,3.9747,15.3762,-2.8113,-3.6183
-1.3078,0.73,0.3653,0.6396,0.0749,0.5682,0.462,0.1914,-0.8316,-1.996,-1.8874,-1.6552,0.6792,0.6294,1.0626,1.9397,2.602,2.9056,2.752,1.4417,0.2207,1.2926,0.5203,0.2289,0.714,0.458,0.0661,0.0687,-1.0875,-9.708
0.9693,0.9226,-0.0135,-0.4593,-2.1835,-0.9327,0.4321,4.048,0.7555,1.9084,1.3975,-0.3091,0.2959,-1.5741,-2.7279,-0.4924,9.7487,6.9748,5.4982,0.2128,-11.5287,-8.4558,-5.3455,-3.9423,3.1106,3.2908,3.9681,3.0643,-0.5469,-3.7803
34.0627,36.9176,37.6696,56.6265,-8.8834,-0.6025,0.3116,0.5213,5.8913,-1.8997,-4.7605,-9.361,-50.5919,-17.3834,-11.2916,0.2483,18.0233,13.0627,7.5512,0.8338,2.2481,-0.9018,0.2333,4.0302,20.5002,8.1158,10.9247,0.8032,-12.9307,-10.6554
29.5745,23.7159,21.6811,18.6774,11.1687,20.5865,15.9169,13.6793,-13.7887,-2.5838,1.9328,-5.48,2.2818,1.6821,-14.0441,-7.6297,-0.6345,-0.4396,0.6945,4.3735,1.5429,-11.2118,-1.4683,-2.5271,-2.6168,10.278,9.3044,11.3931,7.1205,1.0795
-0.4703,-1.4339,-1.4404,-1.4188,-0.2492,-0.1171,-0.2128,-0.3782,-0.3395,-0.0935,-0.186,-0.1561,-0.02,-0.2781,-0.3182,-0.3827,-0.2881,-0.2322,-0.2711,-0.0966,0.0037,0.0484,-0.7769,-0.7578,-0.6917,-0.5635,-0.7169,2.417,0.8457,-1.2392
-4.0508,-2.4388,-3.2205,-52.5792,0.5268,-1.8161,-1.4397,-39.4829,3.8011,1.2927,1.2431,53.2591,0.2536,3.3367,4.3142,-4.2201,1.4446,3.8104,2.8537,1.2139,-2.5719,51.8739,33.5487,14.4696,-5.3142,-60.6192,-41.8207,-12.8187,-0.7519,-3.0814
-1.6671,-5.7747,-6.5431,-7.8949,-0.5309,25.199,19.7541,8.8576,-1.0747,-21.8061,-14.6535,-6.7881,-2.3882,-2.9097,-3.1496,1.662,1.3802,2.4066,5.4141,2.7093,2.8094,0.6773,3.1553,-0.6754,0.1999,1.2969,-2.5194,-1.4672,-0.3403,-15.6184
5.8857,8.8529,11.2924,8.2343,-220.1386,-9.9304,-13.7245,-20.7495,165.099,-54.4745,-40.3974,-131.4896,179.1153,367.2095,374.5331,139.6689,89.3898,-37.2091,52.2383,15.4893,-68.7334,-144.5296,-289.4756,115.2974,408.8309,12.8042,-107.4206,-142.255,-535.1674,-164.9188
6.371,4.9839,3.833,3.7618,-2.7894,-2.4274,-5.6685,-6.2086,-2.3024,-0.5886,1.4229,3.0519,-4.6942,-4.9063,-4.5842,-5.3945,-4.3861,-8.1703,-6.7875,-15.6806,-3.9524,0.9388,0.0431,4.2412,-1.8313,-1.6962,-1.2383,1.0053,2.967,-26.9883
-0.224,-11.032,-6.7733,-5.3575,-2.4947,-2.0278,-2.1454,-2.5541,-1.0646,-0.3507,-0.1583,0.1485,0.6518,0.6184,0.5856,0.7108,0.3583,0.128,0.2153,0.0484,0.0316,0.1869,0.7578,0.239,1.0601,0.2321,-0.302,-0.0857,1.1078,-3.0424
1.3967,8.3246,3.5061,2.3319,-1.6725,-2.739,-4.2241,-5.8168,-7.3448,-7.4542,-3.9479,-8.3397,-0.6766,-2.8078,0.2491,5.6814,4.2738,1.2276,0.151,-5.474,-1.4588,-2.4399,-3.1674,-6.3005,-4.4241,-0.3686,-2.2956,-3.7955,-17.0524,-12.4328
12.3576,12.5635,14.7817,13.1743,0.7702,-0.0769,1.106,-0.0935,-0.8215,-1.0372,-2.9523,-0.0608,0.4399,1.2362,1.662,0.6363,-0.6699,-2.4192,-3.2486,-3.3092,0.4088,0.7247,-0.8143,-1.3378,-2.8512,-1.9135,-0.3159,-0.744,0.9569,-1.6731
0.0272,3.063,2.2185,4.1,4.3696,1.9809,-0.2523,-1.5347,-3.9498,1.3183,1.9665,0.5151,-2.0058,5.4617,3.6803,2.6925,0.2181,-12.6388,-10.0767,-9.8722,-15.0134,-16.8319,-23.5502,-32.6195,13.3586,17.6126,24.6638,49.0325,9.1861,-3.4984
5.7579,11.8629,-4.1529,-22.2907,2.5973,-5.6392,-5.6872,-30.8757,81.4058,41.4495,32.5803,60.5934,-71.9473,-29.307,-12.9066,-2.0749,0.6019,-0.1504,-4.6244,-5.8693,-17.1088,-15.3894,24.4382,42.4319,-3.3389,-8.5151,-55.7523,-22.8951,-2.8606,21.1398
