,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
000166.SZ,-0.105390914,-0.109568489,-0.122645924,-0.488537796,-0.110087501,-0.142754144,-0.121988831,-0.12327717,-0.106935246,-0.088117959,-0.060744574,-0.134012655,-0.115518379,-0.103729066,-0.208388926,-0.164244494,0.193740573,-0.165472253,0.089607527,2.520817084,1.030925865,3.071946893,2.948697981,3.440657187,-0.420630382,-0.221528559,0.392392841,0.803275187,0.067327688,0.653451418
000301.SZ,0.413735927,0.330035891,0.420377985,0.291412154,-0.047088957,0.280433261,0.429291567,0.452192581,0.097508478,0.359075004,0.62435831,0.66454751,0.235755462,0.541084121,1.287924283,1.447958764,0.142636131,0.335749135,0.498570158,0.824040377,0.140254506,0.323913819,0.526661146,0.599063974,0.096208141,0.27996003,0.518473179,0.416576024,-0.062744408,0.854428356
000333.SZ,-0.090034007,0.467188309,0.276584665,4.866357898,-0.37392619,-0.918437958,-0.848919237,3.443320812,-0.667759727,2.524486725,0.342480301,3.646253591,0.754306638,3.812736888,4.053203532,3.697850022,2.557960251,2.895685496,3.754051356,4.060698746,1.423174112,3.06306773,3.863281367,4.059238012,1.69317885,2.623566935,3.339856202,3.527758723,1.13953275,-0.282823862
000338.SZ,3.807617301,5.314332501,6.574536798,6.631810099,1.78978903,2.436461074,3.244497066,3.851054816,0.626674846,1.298946283,1.221566814,1.614478616,0.877181577,1.577205957,1.689421587,2.074643301,0.849262332,2.353374716,2.735645569,2.693590849,0.308302008,0.331854481,0.227446779,0.211881343,0.356261029,0.390657456,0.598526895,1.003024018,0.558441965,-0.082597912
000400.SZ,0.02172231,0.319000885,0.440332358,0.783250629,-0.037507597,0.414123721,0.519202002,0.778240959,0.094272575,0.607876079,0.761935313,1.646836725,0.58791313,1.127961582,1.527691033,2.311619851,0.103285994,0.681628876,1.68661632,2.849494241,-0.032586223,0.081440629,0.257556313,1.55781487,0.046399689,0.181093627,0.457584967,1.75106748,0.012294202,-0.029744218
000401.SZ,-0.024813179,1.119960059,2.172660511,2.5369273,-0.063467418,1.321039577,2.305581432,2.17083567,-0.665254895,-0.049997402,-0.004722906,-0.009443986,-0.751248442,-0.298004773,0.146778029,0.306524459,-0.743407315,-0.293003388,0.007423941,-0.055712056,-1.143589702,0.160182846,-0.96803432,-2.461656505,-1.717329734,-1.647322956,-0.755843555,0.089344274,-0.815334341,0.017707605
000402.SZ,0.036953967,0.044268476,0.428391342,1.434635716,0.754669992,1.481883295,1.535101022,1.44698987,0.74410992,0.760714379,0.93202885,1.540365609,0.242472237,0.592960654,0.975382896,1.805643159,0.015743348,0.051571206,0.226565515,1.734434876,0.526336055,0.483693294,0.422422198,0.966348875,0.733485248,0.522523221,0.734092005,2.136212994,0.329551872,-0.127618647
000403.SZ,18.16866283,-0.768814276,-0.026793411,2.427208061,-1.648205347,0.968252739,-0.218764805,2.772090915,0.695389799,1.480547027,2.066920817,1.743209835,1.022521841,2.678883335,3.33930918,3.248283246,3.738649014,3.706640318,3.728784188,4.182247642,-0.024853166,1.280535826,1.556000457,1.945120525,0.345694018,1.107142652,1.276951666,1.123471544,0.339068776,-0.125398005
000404.SZ,-0.052930707,0.452249282,0.859141421,0.254302702,-0.271801929,0.302420946,0.382539803,0.558313006,0.007473166,0.918433184,1.732310707,2.015571872,0.335148009,0.641782183,0.769291115,0.896539451,0.519184473,1.026192536,1.167502299,1.414818746,0.159435506,0.743967171,1.071620744,1.211968908,0.201937647,0.570074491,0.880842088,1.239968644,0.166067393,0.804618071
000407.SZ,-0.016871798,0.072179666,-0.082968767,2.785067731,-0.004789891,0.034794361,-0.087607819,-0.154748857,-0.102847916,-0.037641049,-0.37137559,-1.761145687,-0.0279042,-0.084406418,1.149563962,0.207577088,0.063809638,0.08960336,0.317240742,0.250542827,-0.023452162,0.033831999,0.035432658,0.071403302,0.358609266,0.011461846,-0.006834229,-2.082745242,0.043871263,-0.018360739
000408.SZ,-1.14511931,-1.712537683,0.898115553,6.402039908,0.279755244,0.714581011,0.779837238,0.253404228,-0.048230349,0.496560985,0.444081835,0.184175657,0.048568268,0.25454806,0.199449051,1.179600218,-0.050308675,0.180647219,-3.177773567,-4.571655595,0.015685129,-0.441368623,-0.507173414,-7.147509235,-0.054305422,16.42535786,0.534136029,3.06282399,0.05298766,-7.90983083
000409.SZ,-0.615355758,-0.900935853,-1.290930394,-1.814953743,-0.215998189,-0.088125372,0.847111405,2.198163593,1.216208959,0.928753854,0.41115719,0.594787309,-0.647017184,0.595218505,0.89710832,1.54728682,0.203387914,0.243158091,0.037774078,-0.60654575,-0.546768958,-0.712657508,0.126142056,1.063834279,0.017403775,-0.043504887,-0.112202794,-2.699373539,-0.589823265,-0.016453416
000410.SZ,0.240243769,1.56202845,1.650333026,1.317850656,0.508285512,0.880655364,1.055549905,0.781478257,0.133131987,0.229574181,-0.249891314,-0.069721844,-0.115762932,-0.089860203,0.080239282,-0.089901591,-0.105629511,0.003023637,0.001643402,0.000353419,-0.967027328,-1.537399233,-2.825414673,-3.741037064,-1.020303585,-3.483646122,-6.685338015,-13.19767492,-6.720668816,0.324700728
000411.SZ,0.516887888,1.334165568,1.889782507,2.686263621,0.505503997,7.725922064,7.648202352,7.640560691,0.393232976,0.588956923,1.033060087,1.699255222,0.795018135,1.275962167,1.48227582,1.783880474,0.175903009,0.692714528,1.080430274,1.353280133,0.210395965,0.668118125,1.048572015,1.284458054,0.367406668,0.681301738,0.998008256,1.470871877,0.219085778,-0.044777101
000413.SZ,-0.575254463,-0.837614294,-0.977008511,0.075124195,-0.45720246,-0.627498497,-0.192538857,0.551849619,1.259847778,2.279660142,4.830375724,5.962576751,2.051801057,0.523840994,0.411752497,0.921229761,0.139833754,0.938224481,1.41150398,1.941762722,0.42091157,0.855296161,1.5468203,1.917425468,0.280468222,0.456752103,0.583269431,0.879147153,0.236233003,0.604371596
000415.SZ,-0.523111099,-0.75844157,-0.671704355,0.189428164,-0.530802658,0.530746169,0.549995891,0.674710611,1.959814536,2.665326685,0.758315833,0.629968809,-1.091305832,0.40789466,0.711021123,1.440910907,0.594724228,0.903657121,1.195831143,1.19538391,0.322273884,0.807469144,1.173511999,1.365968623,-0.012476534,0.267430937,0.550583026,0.983568586,0.111474742,-0.151036823
000416.SZ,0.043406053,-0.160369276,0.021566674,0.16408089,0.216469277,0.349353291,0.234262167,0.53203415,-0.017264074,-0.153675225,-0.357976185,1.057398074,0.462441098,-0.044107782,0.591976654,0.094379313,-0.132820702,0.049790642,0.292829032,1.690879154,1.452005406,0.295236399,-0.404852197,0.219022233,-1.004560588,-0.18131583,0.167390837,1.685532514,1.093633539,3.77240953
000417.SZ,1.022617207,1.384165136,2.295377843,3.200134585,2.611410645,2.904897447,3.096068604,3.52780001,0.621233663,1.21613363,1.592115836,1.947878764,0.839557838,1.23502079,1.705537714,1.890343285,0.651696289,0.904815455,1.094933213,1.422700842,0.393374598,0.640997869,0.787101127,0.897829405,0.311528539,0.65183395,0.802931369,0.985372734,0.376670172,-0.08313145
000418.SZ,0.542055076,1.347548041,1.888078643,2.422625549,0.559854072,0.934960159,1.6645659,1.706040033,0.67331447,1.078458444,1.057275552,1.155671918,0.547724972,0.82737445,1.220871249,1.461740322,0.733010025,1.107956607,1.802188094,2.31600653,0.91816605,1.410179634,2.2289886,2.774132109,1.117717913,1.660370156,2.380423005,2.935456313,1.074384267,2.038150938
000419.SZ,0.515111364,0.764411375,1.057376274,1.606416513,0.477691513,0.739975725,0.873257402,1.999881708,0.096600468,0.571662673,0.813113267,1.056482524,0.266647767,0.645333032,0.797015334,1.014733105,0.217930506,0.469812116,0.520115585,0.886891348,0.205148977,0.528176885,0.596611578,0.596936774,0.148065807,0.422876853,0.459635121,0.555507327,0.144904561,-0.047631508
000420.SZ,-0.608086159,-0.84992548,-1.494678854,-1.379630314,0.340161439,0.152977233,-2.727406969,-6.027452383,-0.644862686,-0.905800399,-1.445454591,0.297621265,-1.380641037,-3.469250239,-5.738363583,-15.76666696,10.59071433,8.560703607,7.995365286,1.258122101,-1.743166067,-0.656210869,-0.596984139,-0.007448014,0.049070737,-0.064898558,0.024850127,0.038329945,0.034304201,0.34506515
000421.SZ,-0.984452638,0.394717232,0.113871812,0.960737025,-0.31422702,0.661035309,0.300927803,1.258659986,0.429581816,1.177808283,1.337080366,1.3183926,0.277870566,0.44812303,0.578052803,0.759442988,0.338065107,1.463109154,1.560487663,1.995966274,0.573815607,0.546699696,0.669127398,1.147014233,0.290398029,0.478288947,0.557458474,0.925841026,0.112791871,0.624046084
000422.SZ,1.059617526,1.950153488,2.368285297,3.139362975,0.786673071,2.246880968,3.400084438,3.443810282,0.654285298,1.289181924,1.665786441,1.951755696,0.09976747,0.310753462,0.279158921,-0.109791358,0.241029407,0.011313821,0.099648067,-0.003617476,-0.078464788,0.07863908,0.005041026,0.010353573,-0.194068256,-0.173932129,-0.191493646,-3.227002318,0.032365754,-0.152696068
000423.SZ,1.228543622,1.683540461,2.217477882,2.940616336,1.523452965,2.155506973,2.733848769,3.661571578,1.562599812,1.817979795,2.759262632,3.644463427,1.554926529,1.880852559,2.779483235,3.571450029,1.617351818,1.90621509,2.507573164,3.464382114,1.660483858,1.919724086,2.752455353,3.596141801,1.489382984,1.798260563,2.554046364,3.559127159,1.561758262,0.71901485
000425.SZ,2.200064358,4.744579685,0.476725063,6.981282092,1.087057719,1.928127639,2.921403841,3.134873221,0.751770128,1.31948967,1.502893077,1.960101354,0.366934128,0.907166657,1.002085306,1.148451754,0.548725017,0.583573471,0.601827446,0.21012432,-0.571133614,-0.119326432,-0.130414579,-0.105166053,0.057435893,-0.008466955,0.016667275,0.033448387,0.045129645,-0.024742227
000426.SZ,-0.258784963,-0.557923589,-0.690216177,-0.763095728,-0.191775015,-0.374928645,-0.640513106,1.925636306,0.079300088,0.875861466,1.1617419,0.867443227,0.010630827,0.312701695,0.436168643,0.335439063,0.61918817,0.59688021,0.764611082,0.61629176,-0.113680995,0.003714135,-0.040282124,-0.276626523,-0.122787555,-0.01152983,0.368177703,0.299752932,0.15996136,-0.020223026
000428.SZ,0.150278166,0.720170811,-0.031892427,1.203519964,0.094566816,0.255062886,0.582585413,0.881667182,0.072138899,0.26361832,0.684759782,0.679584055,0.166216879,0.539510585,1.284331369,0.842951665,-0.451843821,-0.487669064,-0.310912434,-0.980742413,-0.58769257,0.330375211,0.077290098,-0.063804826,-0.372877719,-0.581785067,-0.74279022,-1.443778007,-0.458394104,0.015994667
000429.SZ,0.578434536,0.821883371,1.005599493,1.231765702,0.081006591,0.319005223,0.590085466,0.509883804,0.135706533,0.46932027,0.656403688,0.384359383,-0.039952542,0.078821649,0.198131658,0.257151709,0.314967104,0.52387518,0.927828541,0.791675482,0.165253878,0.536102505,0.989237441,1.086126805,0.293577369,1.068931336,1.54483803,1.79147305,0.438763295,-0.128656466
000430.SZ,0.16174807,-0.068584641,-0.099808907,-0.033021383,-0.039197942,1.327006038,4.050569946,4.834957146,-0.449874919,1.36694077,3.216846512,3.683563344,-0.741211564,0.186733447,1.237459861,1.383571102,-0.245587186,0.516153996,1.757440955,1.534729752,-0.220973743,1.182767871,3.049713069,2.575055011,-0.049540688,0.551017714,1.68463833,1.015871491,0.086038147,-0.075991822
000488.SZ,0.399110122,0.798075415,0.876551865,1.118690825,0.175736355,0.399341742,0.549652039,0.43578689,-0.149607216,0.012868672,0.01088078,0.10854305,0.063160529,0.320439301,0.552524645,0.574071024,0.081532538,0.218288011,0.296808857,0.375285071,-0.013344771,0.167144803,0.278998433,0.474252003,0.092988057,0.801988565,1.367686028,1.661458891,0.59318239,0.010158655
000498.SZ,1.312486978,-0.321266733,0.309953072,-0.109563665,-0.541375102,-0.800036397,-1.82643618,0.876849742,-0.894172189,-9.772022326,-18.91404044,1.626400306,0.460491946,1.34458127,2.841600805,1.507780762,-0.002779543,0.452042513,1.108704818,1.484838508,0.083574946,0.480771316,0.873903428,1.628564567,-0.039806189,0.48299933,0.940474132,1.609604125,-4.15E-05,1.044425742
000501.SZ,1.268062468,1.595826705,1.901250346,2.427158068,1.11496694,1.607054667,1.908273845,2.200483421,0.91001663,1.569602444,1.924551952,2.277458291,1.074959043,1.45583539,1.692064361,2.172440224,0.977045424,1.594730651,2.015607954,2.559839631,1.201525565,1.777562678,2.079450226,2.697141279,0.958937546,1.566617091,1.956715007,2.521417124,0.771996188,-0.167335951
000502.SZ,-1.304115398,-1.916160738,-1.764725434,-2.847838798,-1.237463664,-0.531845494,1.782468034,1.697852502,-0.033392067,-0.429427461,-1.033287103,-0.981111745,-0.185441466,-0.308407758,0.602267094,0.526850372,0.161128825,0.001573918,-0.352905757,0.203934203,-0.217699728,-0.430309542,-0.672874931,-1.814835497,-1.40547873,-2.006148264,-3.052569378,2.371826945,-1.553756046,0.149535308
000503.SZ,-0.021077638,-0.004580962,-0.063640927,0.090844844,0.012604768,0.179277519,0.029979013,0.135217471,0.065866374,0.064476588,-0.018173659,0.237017916,0.060023972,0.131125099,0.091139979,0.163581487,0.011082527,0.092400109,-0.040047819,0.437051814,-0.031558282,-0.526607227,-0.965153089,0.56868273,-0.028052558,-0.224992679,-0.605254309,0.666459447,-0.020665154,0.054761627
000504.SZ,-0.408875309,-0.798593488,-0.507782331,0.778170774,-0.264715297,-0.353967539,-0.419832235,-2.92768901,-0.086147259,-0.121640188,-0.454375357,-0.195975207,-0.127812476,-0.138821104,-0.067640368,-9.253951622,-0.090142327,-220.0408514,0.747913868,-63.45930258,-18.39121283,4.376664491,-2.238399851,0.793788647,1.81496848,-0.116570749,-0.255998555,50.16297217,-23.5408262,0.108699083
000505.SZ,-0.037752812,0.912601513,0.769511439,0.436577098,-0.021925338,-0.698917217,-1.115945708,-1.687417125,-1.29593103,-1.395631888,-3.16133328,-5.510372494,-1.584093928,-4.519394242,-6.91060088,1.376269437,-4.917459504,-13.01761444,-26.57393639,-32.87989349,-0.587283763,-0.890084101,0.292529235,-1.1542454,-0.129225891,-0.134297472,-0.213352223,0.498689933,2.533373731,-0.030983462
000506.SZ,0.314313581,1.303833097,3.210868669,4.094298435,0.101204252,0.762490848,1.93492786,2.309305631,0.368065385,0.649560349,1.168295302,2.908567016,0.421488958,1.789403556,1.767357544,1.275230186,-0.726946065,-1.123837738,-1.543369742,-2.057760435,-0.143407199,0.046426817,-0.267508835,0.202116449,0.117351178,-0.07873568,-0.025429888,-0.073168883,-0.501924173,-0.006122372
000507.SZ,-0.194329985,0.840360373,0.837702328,1.860777497,-0.176454207,2.101281243,1.920957947,2.243761373,-0.263620388,1.136336437,1.007516573,0.954059126,0.158232287,-0.01999184,-0.03993438,0.399201559,-0.17414458,-0.245333535,-0.231974521,-0.032008972,-0.225785524,0.227414118,0.216911255,0.285924634,0.089650468,0.272745955,0.318663245,0.395666923,-0.039145684,-0.051280213
000509.SZ,-1.661994448,0.256725991,-1.371986844,-0.082260883,-0.135221965,-0.169568943,-0.194938808,-0.284211621,-0.090428286,-0.108159056,-0.132514069,-0.237971263,-0.178968043,-0.167726913,-0.148794858,-2.474717373,0.693286033,-5.589027705,2.133636603,-8.55556779,2.135159493,-9.400976918,-13.37972107,3.494302681,-8.313299846,-6.440586002,-9.742223109,-39.48682677,-1.939242367,0.410985097
000510.SZ,-0.076446818,0.17488322,0.236152161,0.835676763,-0.336120631,-0.325997947,-0.407215338,-1.618219082,-0.994123031,-1.225123265,-1.251835034,0.096930537,-0.932127914,-1.157910922,-1.486480633,-2.560565761,-0.506553892,-0.907734298,-1.293406653,-2.463982314,-1.187628557,-1.456453826,-1.772556318,0.136057571,0.067573985,0.112347998,0.333872828,0.827404536,0.311467797,-0.023967164
000511.SZ,0.213870513,0.197239867,0.361838406,0.048785222,0.054556929,0.087886175,0.298784242,-0.127391829,0.007164528,0.094778566,0.173661183,-0.070732701,0.016870899,-0.016704717,0.132679341,-0.083328288,1.030342764,0.123634943,0.313644967,-2.004824218,0.041986156,0.487171382,0.575024232,-0.231152697,-0.181646839,-0.870661352,-0.472081743,-5.875119362,-0.554732837,-0.099458755
000513.SZ,1.222070272,1.68888588,2.168548051,2.476385596,0.857214796,1.259001663,1.514292118,1.802031325,0.782444622,1.303653306,1.878423197,2.070089371,0.945832214,1.317458894,1.715847032,2.095294672,0.955628458,1.395557227,1.892457253,2.125696499,0.974313074,1.442977463,1.856194879,2.102797798,1.036636652,1.423240249,2.0397984,2.257963413,0.88405119,-0.156427552
000514.SZ,0.206537041,0.258272932,0.435547472,0.746751471,-0.251644866,0.142985345,0.179398487,0.735173796,0.230904651,0.156439359,0.344663707,0.193747563,0.190270963,0.340097524,0.330454429,0.630864756,0.131884116,0.222436469,0.462717604,0.444307076,-0.230110612,-0.391822205,0.014868853,-0.064728741,-0.074557936,-0.030264584,-0.040950618,0.559356701,0.058389769,0.491115622
000516.SZ,0.368970974,1.195450462,1.456119992,1.838257744,0.431369661,0.92361203,1.133244302,1.278641985,0.560115574,0.985799504,1.06834192,1.072804451,0.412663092,0.879772421,0.986477587,1.098217873,0.601116232,1.280859611,1.881650032,3.034321788,0.755568165,0.864810363,0.786888391,1.004809106,0.095898672,0.381958562,0.616449957,0.606130772,0.151416155,-0.058381532
000517.SZ,0.133523639,0.491143908,0.239919682,0.946531968,0.758268476,0.510329796,2.100765795,2.387452597,0.423026101,-0.001138462,0.711136658,2.204860654,1.684146958,0.985038932,1.413240666,1.995132938,1.274123755,0.663398112,0.872128608,0.877113266,-1.783722441,-1.420749507,-1.102524901,0.028326069,0.122765511,0.10243457,0.066834791,0.556470882,1.639848734,-0.208765172
000518.SZ,0.181955154,0.163966391,0.105657744,0.086860054,-0.033190998,-0.023999276,0.120842186,-0.115795584,0.091309964,-0.014558444,-0.000800193,0.17439086,-0.058014338,-0.019948054,0.06250738,-1.363652039,0.262212741,0.409129299,0.50162692,0.130601086,0.119896803,0.009854791,-0.208195463,-1.617239911,-0.115698849,-0.21354278,0.1463024,0.108193096,0.125249776,-0.004614958
000519.SZ,0.04102393,-0.069920851,-0.055126578,0.352321219,-0.060298057,-0.202106114,-0.274458251,-0.571758719,-0.193224514,0.110754086,0.142859943,0.121170341,-0.203320381,-0.336353122,1.662169862,2.359224184,0.27100754,0.721194276,0.870640101,1.318606787,0.17133916,0.434859348,0.628402864,0.747128679,-0.000230633,0.035892215,0.057096698,0.227013746,-0.105577291,-0.014633
000520.SZ,-0.747075262,-0.126545315,-0.764928296,0.222489777,-2.678433571,-4.847986541,-7.162984031,-19.31745,-0.202928857,-0.325022357,-0.264965103,-0.586131177,-0.359200522,-0.328445749,-0.265150211,-1.584210465,-0.039424838,0.039903334,1.354495974,1.249498513,0.132584341,7.925091152,-0.09638032,7.935995992,0.042808138,-1.494781378,-0.295593209,0.077696433,0.094915904,0.053083442
000521.SZ,1.433880402,2.259848333,2.925177597,3.024175112,-0.116620631,0.335184919,0.356255091,0.242062742,0.221909977,0.569864103,0.780262704,0.7984954,0.151137241,0.604032755,0.847373528,1.09925291,0.132459166,0.571610521,0.924467517,1.032763879,0.182819623,0.601051493,0.59472611,-0.028180949,0.214587243,0.369449167,0.564866262,0.711461803,0.098074007,0.304502305
